code,name,unit,stock,deal,free,pur_deal,pur_free,cost,value,mrp,pur_rate,rate,company,manufact,rackno
"19965","RELAXYL DA THERMOGEL  30 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"10819","RELAXYL GEL  25GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"10820","RELAXYL OINT.  30 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"10822","RELAXYL PLUS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"14532","RELAXYL SPRAY 35GM  50 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"16842","RELAXYL SPRAY 70GM  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"10823","RELAXYL SR TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"10824","RELAXYL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FRANCO INDIA","",""
"10825","RELCER GEL  180 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLENMARK","",""
"10826","RELCER TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLENMARK","",""
"32170","RELENT COLD SYP 60ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"15645","RELENT-L CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"21887","RELENT-OD TAB 10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"10727","RELENT PLUS SYP 60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"10713","RELENT TAB  15 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"10827","RELICALM 5  TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10828","RELICALM FORTE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10829","RELICALM PLUS 10 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10830","RELICALM PLUS 5 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10831","RELICALM SF TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10833","RELIDEP 10 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10834","RELIDEP 25 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10835","RELIDEP 50 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10836","RELIDEP 75 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10838","RELIDEP PLUS H TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10837","RELIDEP PLUS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10839","RELIDOL 300 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"JAGAT PHARMA","",""
"10649","RELIEF PLUS SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CALCUTTA NATIONAL","",""
"10735","RELIEF PLUS SYP  50 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CALCUTTA NATIONAL","",""
"18679","RELIF DROP  5ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ALLERGAN","",""
"10692","RELIF  TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"15511","RELIGEL OINT  20 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RPG LIFE SCIENCES LTD.","",""
"24529","RELIGEL-PC GEL  30GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RPG LIFE SCIENCES LTD.","",""
"10840","RELIHEXY TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10841","RELINASE 0.25  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10743","RELINASE-10 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10842","RELINASE 1.5  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10844","RELINASE 5  TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10845","RELINASE INJ.  1 AMP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10846","RELINASE KID  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10847","RELINASE LA INJ.  1 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10849","RELINASE PLUS 10  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10848","RELINASE PLUS 1.5  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10850","RELINASE PLUS 5 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"25578","RELIN-D CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDORICH THERAPEUTICS","",""
"26634","RELIN DRY SYP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDORICH THERAPEUTICS","",""
"10851","RELIPAM 5  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10852","RELIPEN  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"21599","RELIPEN TAB  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CONCEPT PHARMA.","",""
"10679","RELISPRAY..  20 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"T.C.F.","",""
"10752","RELISPRAY  40 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"T.C.F.","",""
"10668","RELISPRAY.  50 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"T.C.F.","",""
"10647","RELISPRAY  75 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"T.C.F.","",""
"10853","RELITIL 100 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10855","RELITIL 200 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10856","RELITIL 25  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10857","RELITIL 50  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10663","RELITIL FORTE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10858","RELITIL PLUS  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"10859","RELITIN INJ.  1 AMP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RELIENCE.","",""
"24905","RELIVAC OINT  20 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CRATUS PHARMA","",""
"10860","RELIX INJ  2 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LIFE PHARMACEUTICALS","",""
"20716","RELMUS 4MG CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"20715","RELMUS 8MG CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"23170","RE-LUB EYE DROPS  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CENTAUR PHARMACEUTICALS","",""
"10861","RELUX POWDER  80 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ESKAG PHARMA PVT.LTD.","",""
"10655","RELYTE POW  28.5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHREYA LIFE SCIENCES PVT.LTD.","",""
"10862","RELYTE POWDER  5 SACHET","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHREYA LIFE SCIENCES PVT.LTD.","",""
"10749","RELYTE RTU SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"T.C.F.","",""
"10863","REM 10 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEP PHARMA","",""
"10864","REM-CC SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"10690","REM CC TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"16385","REM CC-XP EXP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KARNATAKA ANTIBIOTIC","",""
"10723","REMEZYME DROP  15 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REMECARE PHARMACEUTICALS","",""
"10705","REMEZYME SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REMECARE PHARMACEUTICALS","",""
"25454","REMICLOX-500 CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REPLICA REMEDIES","",""
"10866","REMOBILE  K  TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KONTEST","",""
"10674","REMOBILE-MR TAB.  6 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KONTEST","",""
"24835","REMOIZ CREAM  50 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TALANT INDIA.","",""
"10716","REMUDOL TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RECON REMIDIS","",""
"10650","REMULIDE GEL  20 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RECON REMIDIS","",""
"10867","REMULIDE SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RECON REMIDIS","",""
"10868","REMULIDE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RECON REMIDIS","",""
"23003","REMYCINE 250MG TAB  6 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EAST INDIA","",""
"23004","REMYCINE 500MG TAB  3 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"EAST INDIA","",""
"32256","REMYLINFORTE SOFTGEL CAP 15","TAB.",220.610,0,0,0,0,215.6600,47576.75,319.64,228.31,0.00,"ERIS LIFE SCIENCES PVT.LTD.","",""
"10677","RENALKA SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HIMALAYA DRUG","",""
"21638","RENALKA SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HIMALAYA DRUG","",""
"10869","RENEDIL 2.5 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"27739","RENERVOL-200TAB  10S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TEST","",""
"25092","RENERVOL P SYR  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"K.C.LAB","",""
"17810","RENERVOL SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"K.C.LAB","",""
"10733","RENERVOL SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"K.C.LAB","",""
"10728","RENERVOL  TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"K.C.LAB","",""
"17922","RENICOL EYE DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"15829","RENICOL EYE OINT  5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"10872","RENICOL-H OINTMENT  5 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"10761","RENICOL-P DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"10762","RENICOL-PX DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"10873","RENIDEX  DROP  5 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"KLERSHEN","",""
"10874","RENIDIL 10 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"10875","RENIDIL 5 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SANAFI","",""
"10669","RENNIE (PEPPER) TAB  8 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SURGICAL","",""
"10670","RENNIE (SAUNF) TAB  8T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SURGICAL","",""
"10671","RENNIE (SPEARMINT)TAB  8 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SURGICAL","",""
"10589","RENOLEN DROP  10 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WARREN PHARMA","",""
"10590","RENOR 400 MG  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AROBINDO PHARMA","",""
"10591","RENOR TI TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"AROBINDO PHARMA","",""
"26451","RENU  450 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SURGICAL","",""
"27154","REOF OZ TAB  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RHYDBURG PHARMACEUTICALS LTD","",""
"10748","REOSTO TAB  30 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"HIMALAYA DRUG","",""
"15451","REPACE 100 MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"10667","REPACE 25 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"10672","REPACE 50 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"14552","REPACE AF TAB  10 TAB","PCS",3.000,0,0,0,0,124.6367,373.91,164.00,117.14,0.00,"SUN PHARMACEUTICAL IND","",""
"10696","REPACE A TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"10680","REPACE H TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"19893","REPADONE 1MG TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"22587","REPADONE-2 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"19059","REPADONE FORTE TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"14931","REPADONE PLUS TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SHINE PHARMACEUTICALS LTD.","",""
"26772","REPAIR & PROTECT PASTE  40 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"26773","REPAIR & PROTECT PASTE  80 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"14928","REPALOL-H TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"14663","REPALOL TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SUN PHARMACEUTICAL IND","",""
"18511","REPAM 10MG TAB  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"10592","REPAM 5 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"D.D.PHARMA","",""
"25456","REPAN-DS TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REPLICA REMEDIES","",""
"25455","REPAN TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REPLICA REMEDIES","",""
"18766","REPIGMIN LOTION  25ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RANBAXY.","",""
"26656","REPINK SYP  200 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"INDORICH THERAPEUTICS","",""
"10593","REPOISE 10 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMASIA.","",""
"10594","REPOISE 25 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMASIA.","",""
"10595","REPOISE 50 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PHARMASIA.","",""
"21235","REPRAL-20MG TAB  15 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"21236","REPRAL-D CAP  10 CAP","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"25457","REPSOME SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"REPLICA REMEDIES","",""
"31433","RES-DIP 1  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEP PHARMA","",""
"28635","RES-DIP PLUS  10'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEP PHARMA","",""
"24275","RESHAPE SLIM POWDER  400 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MAYER ORGANICS PVT.LTD.","",""
"18476","RESICA KIT TAB  13'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ARISTO PHARMACEUTICALS","",""
"25401","RESILO 25 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"25402","RESILO 50 TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"25423","RESILO H TAB  10,S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DR REDDY'S LABORATORIES LTD","",""
"26688","RESKEW CAP  10 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"RHYDBURG PHARMACEUTICALS LTD","",""
"31116","RESNER PLUS TAB 10 TAB","PCS",1.000,0,0,0,0,167.0700,167.07,217.55,155.39,0.00,"LUPIN ENDEVOUR","",""
"31849","RESNER TABLET 10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN ASCENDER","",""
"10597","RESOCHIN DS TAB  6 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"10598","RESOCHIN INJ  1 AMPL","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"10596","RESOCHIN  TAB  10 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"28069","RESODIM 15MG 4'S","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"LUPIN PINNACLE","",""
"10666","RESOURCE DIABETIC (CHO)  56 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"15516","RESOURCE DIABETIC VANI  200 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"10738","RESOURCE HEPATIC-100  26 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"17513","RESOURCE HEPATIC  200 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"16702","RESOURCE HIGH PROT(VAN)  200 G","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"14873","RESOURCE JUNIOR(VANI)POWD  200","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"10739","RESOURCE VANILLA POW  56 GM","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"NOVARTIS INDIA LIMITED","",""
"10601","RESPESIN BR SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"POLYCHEM","",""
"25707","RESPESIN JUNIOR SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"POLYCHEM","",""
"24626","RESPICLAV-200MG TAB  6 TAB","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"ORDAIN HEALTHCARE PVT LTD","",""
"31010","RESPICURE LS JUNIOR SYRUP 60 M 60ml","TAB.",2.000,0,0,0,0,78.0250,156.05,103.75,74.11,0.00,"MANKIND PHARMA PVT.LTD","",""
"10602","RESPID 1 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PANACEA BIOTEC","",""
"10603","RESPID 2 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PANACEA BIOTEC","",""
"10604","RESPID 4 MG TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"PANACEA BIOTEC","",""
"10605","RESPIDON 1  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"10606","RESPIDON 2  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"10607","RESPIDON 3  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"TORRENT PHARMACEUTICALS LTD","",""
"15363","RESPIGAT-SR CAP  5 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"15066","RESPIGAT TAB  5 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"CADILA PHARMACEUTICALS LTD","",""
"26245","RESPILLIN EX SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"SOUTHSHOURNE CORP.(I)","",""
"10608","RESPIMOX 125 MG SYP  30 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WOCKHARDT LTD.","",""
"10722","RESPIMOX-250 CAP  15 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WOCKHARDT LTD.","",""
"10611","RESPIMOX 250 MG SYP  40 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WOCKHARDT LTD.","",""
"10719","RESPIMOX 500 CAP  15 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WOCKHARDT LTD.","",""
"10612","RESPIMOX 500 MG CAP  6 C","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"WOCKHARDT LTD.","",""
"10613","RESPIMYCIN SYP  40 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"FLORENCE","",""
"19627","RESPIN SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MILTON","",""
"15853","RESPIN SYP  60 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"MILTON","",""
"10654","RESPIRA 2 TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENO PHARMACEUTICALS LTD","",""
"10616","RESPIRA ACE TAB  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENO PHARMACEUTICALS LTD","",""
"21233","RESPIRA- LIQUID  100 ML","PCS",5.000,0,0,9,1,39.2580,196.29,58.00,41.43,0.00,"GENO PHARMACEUTICALS LTD","",""
"31472","RESPIRA-LS SYP 100ML","PCS",2.000,0,0,0,0,48.3250,96.65,64.25,45.90,0.00,"GENO PHARMACEUTICALS LTD","",""
"10615","RESPIRA SYRUP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENO PHARMACEUTICALS LTD","",""
"10614","RESPIRA TAB  10 T","PCS",-1.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENO PHARMACEUTICALS LTD","",""
"25209","RESPITE SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GENMED PHARMA","",""
"10617","RESPITRACT S.R.  10 T","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"GLAXO SMITHKLINE LTD","",""
"25291","RESPODIL SYP  100 ML","PCS",0.000,0,0,0,0,0.0000,0.00,0.00,0.00,0.00,"DEEKAY PHARMA","",""
